"doc_id","doc_name","arm_number","position","description","head"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 3","Based on previous clinic experience , a response rate of approximately 20 percent was assumed for the study regimen with thalidomide and an estimated response rate of 40 percent was assumed for the study regimen with thalidomide plus IFN - α .","Study design"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 4","Simon 's 2-stage optimal design was adapted to calculate the sample size for type - I error of 0.05 and power of 80 percent .","Study design"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 5","The sample size initially was determined to complete 43 evaluable patients for the regimen with thalidomide plus IFNα and 29 evaluable patients for the regimen with thalidomide alone . The study was approved by the Joint Institutional Review Boards in Taiwan ; it started in March 2001 and early terminated in January 2004 due to the interim analysis resulting in more adverse effects and less efficacy in the arm A.","Study design"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 6","This was an open - label , randomized , multicenter Phase II clinical trial . Patients were randomized to receive either thalidomide alone ( 200 mg / day up to the maximum dose 800 mg / day , arm B ) or the combination of thalidomide and IFN - α ( 3 MIU / m 2 subcutaneous injection thrice weekly , arm A ) . The randomization list was generated by computer using permuted - block randomization with a block size of 5 patients including 3 for arm A and the other 2 for arm B. Eligible patients recruited from 7 medical centers around Taiwan were registered within 48 hours before the initiation of therapy . Patients were then assigned to either arm A or arm B by an independent allocation center according to the randomization scheme once upon registered . The flow diagram of the progress through the trial was shown in Figure 1 .","Randomization"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 7","Thalidomide ( 50-mg capsules ) ( Thado , TTY Biopharm Co. , Taiwan , R.O.C. ) was administered at a dose of 200 mg per day orally and divided into 2 times a day . The dose of thalidomide was increased by 200 mg every 2 weeks in the absence of intolerable adverse effects , to the maximal daily dose of 800 mg . Patients who were allocated to arm A also received 3 MIU / m 2 of interferon alpha-2b ( Schering - Plough Limited Co. , Schering - Plough Labo , N.V. ) subcutaneous injection 3 times weekly concomitantly .","Treatment and response"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 8","The primary end point of the study was to determine the decline in the level of paraprotein in serum at least 25 , 50 , 75 , or 90 percernt on 2 occasions at least 4 weeks apart . The response was evaluated according to the criteria of Cooper et al . and Osterborg et al . ( 2,3 ) . Time - to - response was defined as the interval between the start of therapy and response . The time - toprogression was calculated only for patients with a paraprotein response and was defined as the time from the start of therapy to disease progression . Event - free survival was calculated from the start of therapy to disease progression , removal from the study for any reason , death from any cause , or the last follow - up visit .","Treatment and response"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 9","The demographic and baseline characteristics , comparison of continuous variables of age , baseline M protein levels , mean treatment duration , and mean total thalidomide used dose between two arms were determined by the student 's t - test . The gender , immunophenotype , and previous treatments were summarized as categorical parameters and were assessed with the use of chi - square test . Analyses for the efficacy variables and safety analysis were conducted on an intention - to - treat basis . The primary efficacy analysis was in descriptive statistics , presented by point estimate and 95 percent confidence interval for the primary efficacy variable . Comparison of the response according to the response criteria was assessed with the use of the chi - square test . Ninetyfive percent confidence intervals ( 95%CIs ) for the confirmed response probability were calculated using binomial 95%CIs . Toxicity incidence was estimated and summarized using fre - quency and descriptive techniques to assess any patterns . Survival distributions ( Kaplan - Meier ) of event - free survival ( EFS ) and overall survival ( OS ) were compared by means of the logrank test . The statistical evaluation was conducted by the software program of SPSS version 10.0 ( SPSS Inc. , Chicago , IL , USA ) . All patients were not cohort comparable to their disease duration and refractoriness . The preparation of the reports after early terminating this trial was modified from the CONSORT Statement ( 13,14 ) .","Statistical methods"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 10","From March 2001 to January 2004 , 28 patients with MM whose disease relapsed or failed to first - line chemotherapy were enrolled in this study . Twelve of 28 patients were randomized to receive thalidomide alone ( arm B ) , and 16 received thalidomide combined with interferon alpha ( 3 MIU / m 2 subcutaneous injection 3 times weekly , arm A ) . No obvious differences of patients ' characteristics were found between arm B and arm A. The median cumulative dose of interferon was 31 MIU / m2 ( ranged , 5 - 163 MIU / m2 ) in arm A. However , the average treatmentduration was significantly longer in arm B than arm A ( 236 days versus 101 days , p = 0.029 ) . The total dose of thalidomide in B arm was also higher ( Table 1 ) .","Patient characteristics"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 11","Seven of 16 patients ( 43.8 percent ) in arm A were intolerable or have disease - progression during the first 8-week treatment whereas only 2 of 12 patients ( 16.7 percent ) in arm B were withdrawn from the study earlier . Patients had higher dropout rate ( 43.8 percent ) in the arm A because of higher incidence of leucopenia , neutropenia , thrombocytopenia , and patients ' refusal rate in regards to the adverse effects of interferon alpha .","Response and survival analysis"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 12","Paraprotein response , indicating of at least a 25 percent decline in serum or urine level , was obtained in 6 of 12 patients ( 50.0 percent ) whom were treated with arm B , and 3 of the 16 patients ( 18.8 percent ) whom were treated with arm A. Patients in arm B seems to have higher paraprotein response rate ( PPR ) in our study . There were 2 paraprotein responders in level of 25 , 50 , and 75 percent reduction of serum M protein in arm B , while only 3 patients in arm A achieved PPR of 25 percent . Neither a PPR ≥90 percent nor complete remissions were observed in this study . Of those 6 patients who had response to thalidomide alone regimen , 4 had 200 - 400 mg of thalidomide per day and the other 2 patients had 600 and 800 mg per day , respectively . In patients who had response to arm A regimen , 2 patients had 600 mg and one had 400 mg of thalidomide per day combined with IFN - α during their treatment periods ( Table 2 ) .","Response and survival analysis"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 13","The median time to response were 42.0 days ( 95%CI , 38.8∼45.2 ) and 69.0 days ( 95%CI , 19.8∼118.2 ) in arm A and B , respectively . Median duration of response are 105.0 days ( 95%CI , 64.9∼145.01 ) in arm A and 357.0 days ( 95%CI , 312.7∼401.3 ) in arm B. Patients who received thalidomide alone seems to have longer response duration than thalidomide combined with IFN - α . The estimated EFS was 7.9 months ( 95%CI , 0.5 - 15.4 ) and 1.5 months ( 95%CI , 0.0 - 3.4 ) for patients receiving arm B and arm A , respectively ( log - rank test , p = 0.0193 ) . There was no statistically significant difference of overall survival between arm A and B ( Figure 2 ) .","Response and survival analysis"
"a819c876-888c-4a7f-8f6b-b65ae69e2da0","03-Chiou-TJ","1","Paragraph 15","As for the patients in arm B , the major adverse effects were neutropenia ( 50.0 percent ) , constipation ( 75.0 percent ) , and edema ( 50.0 percent , face or extremities ) . Most were tolerable after dose reductions or symptomatic treatment , except one patient with severe fluid retention on his face and extremities and skin rashes all over the trunk after his initial 12 days of treatment and was withdrawn from the study . In 5 patients who had experienced mild to moderate edema in arm B , the average treatment - duration was 61.8 weeks ( 95%CI , 39.7 - 83.9 ) . Comparing to an average of 30.3 weeks ( 95%CI , 10.8 - 49.8 ) for the other 6 patients who did not have edema during the study , it suggested that the longer duration of thalidomide used , the higher incidence of edema developed .","Adverse events"
